"i"	"d"	"f"	"o"	"n"
"718"	5	6	14	-0.610785564835303	0.145145011379531
"719"	5	6	15	0.669893845303235	0.0996840342442997
"720"	5	6	16	0.492569003899438	0.26142452694663
"721"	5	6	17	0.866921446863011	0.0115355494613988
"722"	5	6	18	-0.374352442963573	0.408058017567502
"723"	5	6	19	-0.334946922651618	0.462729035718604
"724"	5	6	20	0.39405520311955	0.381736493447254
"725"	5	6	21	-0.768407646083123	0.0435652871666423
"726"	5	6	22	-0.768407646083123	0.0435652871666423
"727"	5	6	23	-0.610785564835303	0.145145011379531
"728"	5	6	24	-0.374352442963573	0.408058017567502
"729"	5	6	25	-0.334946922651618	0.462729035718604
"730"	5	6	26	0.39405520311955	0.381736493447254
"731"	5	7	9	NA	NA
"732"	5	7	10	NA	NA
"733"	5	7	11	NA	NA
"734"	5	7	12	NA	NA
"735"	5	7	13	NA	NA
"736"	5	7	14	NA	NA
"737"	5	7	15	NA	NA
"738"	5	7	16	NA	NA
"739"	5	7	17	NA	NA
"740"	5	7	18	NA	NA
"741"	5	7	19	NA	NA
"742"	5	7	20	NA	NA
"743"	5	7	21	NA	NA
"744"	5	7	22	NA	NA
"745"	5	7	23	NA	NA
"746"	5	7	24	NA	NA
"747"	5	7	25	NA	NA
"748"	5	7	26	NA	NA
"749"	5	8	9	-0.285714285714286	0.555952380952381
"750"	5	8	10	-0.357142857142857	0.444444444444444
"751"	5	8	11	-0.357142857142857	0.444444444444444
"752"	5	8	12	-0.142857142857143	0.782539682539683
"753"	5	8	13	-0.464285714285714	0.302380952380952
"754"	5	8	14	0.75	0.0662698412698413
"755"	5	8	15	-0.285714285714286	0.555952380952381
"756"	5	8	16	-0.357142857142857	0.444444444444444
"757"	5	8	17	-0.357142857142857	0.444444444444444
"758"	5	8	18	0.178571428571429	0.713095238095238
"759"	5	8	19	0.285714285714286	0.555952380952381
"760"	5	8	20	-0.321428571428571	0.497619047619048
"761"	5	8	21	0.464285714285714	0.302380952380952
"762"	5	8	22	0.464285714285714	0.302380952380952
"763"	5	8	23	0.75	0.0662698412698413
"764"	5	8	24	0.178571428571429	0.713095238095238
"765"	5	8	25	0.285714285714286	0.555952380952381
"766"	5	8	26	-0.321428571428571	0.497619047619048
"767"	6	3	6	1	1
"768"	6	3	7	NA	NA
"769"	6	3	8	1	1
"770"	6	3	9	1	1
"771"	6	3	10	1	1
"772"	6	3	11	1	1
"773"	6	3	12	1	1
"774"	6	3	13	1	1
"775"	6	3	14	1	1
"776"	6	3	15	1	1
"777"	6	3	16	1	1
"778"	6	3	17	1	1
"779"	6	3	18	-1	1
"780"	6	3	19	-1	1
"781"	6	3	20	-1	1
"782"	6	3	21	-1	1
"783"	6	3	22	-1	1
"784"	6	3	23	1	1
"785"	6	3	24	-1	1
"786"	6	3	25	-1	1
"787"	6	3	26	-1	1
"788"	6	3	27	1	1
"789"	6	3	28	1	1
"790"	6	3	29	-1	1
"791"	6	3	30	1	1
"792"	6	3	31	NA	NA
"793"	6	3	32	1	1
"794"	6	3	33	1	1
"795"	6	3	34	NA	NA
"796"	6	3	35	-1	1
"797"	6	3	36	-1	1
"798"	6	3	37	-1	1
"799"	6	3	38	-1	1
"800"	6	4	6	NA	NA
"801"	6	4	7	NA	NA
"802"	6	4	8	NA	NA
"803"	6	4	9	NA	NA
"804"	6	4	10	NA	NA
"805"	6	4	11	NA	NA
"806"	6	4	12	NA	NA
"807"	6	4	13	NA	NA
"808"	6	4	14	NA	NA
"809"	6	4	15	NA	NA
"810"	6	4	16	NA	NA
"811"	6	4	17	NA	NA
"812"	6	4	18	NA	NA
"813"	6	4	19	NA	NA
"814"	6	4	20	NA	NA
"815"	6	4	21	NA	NA
"816"	6	4	22	NA	NA
"817"	6	4	23	NA	NA
"818"	6	4	24	NA	NA
"819"	6	4	25	NA	NA
"820"	6	4	26	NA	NA
"821"	6	4	27	NA	NA
"822"	6	4	28	NA	NA
"823"	6	4	29	NA	NA
"824"	6	4	30	NA	NA
"825"	6	4	31	NA	NA
"826"	6	4	32	NA	NA
"827"	6	4	33	NA	NA
"828"	6	4	34	NA	NA
"829"	6	4	35	NA	NA
"830"	6	4	36	NA	NA
"831"	6	4	37	NA	NA
"832"	6	4	38	NA	NA
"833"	6	5	6	1	1
"834"	6	5	7	NA	NA
"835"	6	5	8	1	1
"836"	6	5	9	1	1
"837"	6	5	10	1	1
"838"	6	5	11	1	1
"839"	6	5	12	1	1
"840"	6	5	13	1	1
"841"	6	5	14	1	1
"842"	6	5	15	1	1
"843"	6	5	16	1	1
"844"	6	5	17	1	1
"845"	6	5	18	-1	1
"846"	6	5	19	-1	1
"847"	6	5	20	-1	1
"848"	6	5	21	-1	1
"849"	6	5	22	-1	1
"850"	6	5	23	1	1
"851"	6	5	24	-1	1
"852"	6	5	25	-1	1
"853"	6	5	26	-1	1
"854"	6	5	27	1	1
"855"	6	5	28	1	1
"856"	6	5	29	-1	1
"857"	6	5	30	1	1
"858"	6	5	31	NA	NA
"859"	6	5	32	1	1
"860"	6	5	33	1	1
"861"	6	5	34	NA	NA
"862"	6	5	35	-1	1
"863"	6	5	36	-1	1
"864"	6	5	37	-1	1
"865"	6	5	38	-1	1
"866"	6	6	9	1	1
"867"	6	6	10	1	1
"868"	6	6	11	1	1
"869"	6	6	12	1	1
"870"	6	6	13	1	1
"871"	6	6	14	1	1
"872"	6	6	15	1	1
"873"	6	6	16	1	1
"874"	6	6	17	1	1
"875"	6	6	18	-1	1
"876"	6	6	19	-1	1
"877"	6	6	20	-1	1
"878"	6	6	21	-1	1
"879"	6	6	22	-1	1
"880"	6	6	23	1	1
"881"	6	6	24	-1	1
"882"	6	6	25	-1	1
"883"	6	6	26	-1	1
"884"	6	7	9	NA	NA
"885"	6	7	10	NA	NA
"886"	6	7	11	NA	NA
"887"	6	7	12	NA	NA
"888"	6	7	13	NA	NA
"889"	6	7	14	NA	NA
"890"	6	7	15	NA	NA
"891"	6	7	16	NA	NA
"892"	6	7	17	NA	NA
"893"	6	7	18	NA	NA
"894"	6	7	19	NA	NA
"895"	6	7	20	NA	NA
"896"	6	7	21	NA	NA
"897"	6	7	22	NA	NA
"898"	6	7	23	NA	NA
"899"	6	7	24	NA	NA
"900"	6	7	25	NA	NA
"901"	6	7	26	NA	NA
"902"	6	8	9	1	1
"903"	6	8	10	1	1
"904"	6	8	11	1	1
"905"	6	8	12	1	1
"906"	6	8	13	1	1
"907"	6	8	14	1	1
"908"	6	8	15	1	1
"909"	6	8	16	1	1
"910"	6	8	17	1	1
"911"	6	8	18	-1	1
"912"	6	8	19	-1	1
"913"	6	8	20	-1	1
"914"	6	8	21	-1	1
"915"	6	8	22	-1	1
"916"	6	8	23	1	1
"917"	6	8	24	-1	1
"918"	6	8	25	-1	1
"919"	6	8	26	-1	1
"920"	7	3	6	-1	1
"921"	7	3	7	NA	NA
"922"	7	3	8	-1	1
"923"	7	3	9	1	1
"924"	7	3	10	1	1
"925"	7	3	11	1	1
"926"	7	3	12	-1	1
"927"	7	3	13	-1	1
"928"	7	3	14	-1	1
"929"	7	3	15	1	1
"930"	7	3	16	1	1
"931"	7	3	17	1	1
"932"	7	3	18	1	1
"933"	7	3	19	1	1
"934"	7	3	20	1	1
"935"	7	3	21	-1	1
"936"	7	3	22	-1	1
"937"	7	3	23	-1	1
"938"	7	3	24	1	1
"939"	7	3	25	1	1
"940"	7	3	26	1	1
"941"	7	3	27	-1	1
"942"	7	3	28	NA	NA
"943"	7	3	29	-1	1
"944"	7	3	30	-1	1
"945"	7	3	31	NA	NA
"946"	7	3	32	-1	1
"947"	7	3	33	1	1
"948"	7	3	34	NA	NA
"949"	7	3	35	1	1
"950"	7	3	36	1	1
"951"	7	3	37	1	1
"952"	7	3	38	-1	1
"953"	7	4	6	1	1
"954"	7	4	7	NA	NA
"955"	7	4	8	1	1
"956"	7	4	9	-1	1
"957"	7	4	10	-1	1
"958"	7	4	11	-1	1
"959"	7	4	12	1	1
"960"	7	4	13	1	1
"961"	7	4	14	1	1
"962"	7	4	15	-1	1
"963"	7	4	16	-1	1
"964"	7	4	17	-1	1
"965"	7	4	18	-1	1
"966"	7	4	19	-1	1
"967"	7	4	20	-1	1
"968"	7	4	21	1	1
"969"	7	4	22	1	1
"970"	7	4	23	1	1
"971"	7	4	24	-1	1
"972"	7	4	25	-1	1
"973"	7	4	26	-1	1
"974"	7	4	27	1	1
"975"	7	4	28	NA	NA
"976"	7	4	29	1	1
"977"	7	4	30	1	1
"978"	7	4	31	NA	NA
"979"	7	4	32	1	1
"980"	7	4	33	-1	1
"981"	7	4	34	NA	NA
"982"	7	4	35	-1	1
"983"	7	4	36	-1	1
"984"	7	4	37	-1	1
"985"	7	4	38	1	1
"986"	7	5	6	-1	1
"987"	7	5	7	NA	NA
"988"	7	5	8	-1	1
"989"	7	5	9	1	1
"990"	7	5	10	1	1
"991"	7	5	11	1	1
"992"	7	5	12	-1	1
"993"	7	5	13	-1	1
"994"	7	5	14	-1	1
"995"	7	5	15	1	1
"996"	7	5	16	1	1
"997"	7	5	17	1	1
"998"	7	5	18	1	1
"999"	7	5	19	1	1
"1000"	7	5	20	1	1
"1001"	7	5	21	-1	1
"1002"	7	5	22	-1	1
"1003"	7	5	23	-1	1
"1004"	7	5	24	1	1
"1005"	7	5	25	1	1
"1006"	7	5	26	1	1
"1007"	7	5	27	-1	1
"1008"	7	5	28	NA	NA
"1009"	7	5	29	-1	1
"1010"	7	5	30	-1	1
"1011"	7	5	31	NA	NA
"1012"	7	5	32	-1	1
"1013"	7	5	33	1	1
"1014"	7	5	34	NA	NA
"1015"	7	5	35	1	1
"1016"	7	5	36	1	1
"1017"	7	5	37	1	1
"1018"	7	5	38	-1	1
"1019"	7	6	9	-1	1
"1020"	7	6	10	-1	1
"1021"	7	6	11	-1	1
"1022"	7	6	12	1	1
"1023"	7	6	13	1	1
"1024"	7	6	14	1	1
"1025"	7	6	15	-1	1
"1026"	7	6	16	-1	1
"1027"	7	6	17	-1	1
"1028"	7	6	18	-1	1
"1029"	7	6	19	-1	1
"1030"	7	6	20	-1	1
"1031"	7	6	21	1	1
"1032"	7	6	22	1	1
"1033"	7	6	23	1	1
"1034"	7	6	24	-1	1
"1035"	7	6	25	-1	1
"1036"	7	6	26	-1	1
"1037"	7	7	9	NA	NA
"1038"	7	7	10	NA	NA
"1039"	7	7	11	NA	NA
"1040"	7	7	12	NA	NA
"1041"	7	7	13	NA	NA
"1042"	7	7	14	NA	NA
"1043"	7	7	15	NA	NA
"1044"	7	7	16	NA	NA
"1045"	7	7	17	NA	NA
"1046"	7	7	18	NA	NA
"1047"	7	7	19	NA	NA
"1048"	7	7	20	NA	NA
"1049"	7	7	21	NA	NA
"1050"	7	7	22	NA	NA
"1051"	7	7	23	NA	NA
"1052"	7	7	24	NA	NA
"1053"	7	7	25	NA	NA
"1054"	7	7	26	NA	NA
"1055"	7	8	9	-1	1
"1056"	7	8	10	-1	1
"1057"	7	8	11	-1	1
"1058"	7	8	12	1	1
"1059"	7	8	13	1	1
"1060"	7	8	14	1	1
"1061"	7	8	15	-1	1
"1062"	7	8	16	-1	1
"1063"	7	8	17	-1	1
"1064"	7	8	18	-1	1
"1065"	7	8	19	-1	1
"1066"	7	8	20	-1	1
"1067"	7	8	21	1	1
"1068"	7	8	22	1	1
"1069"	7	8	23	1	1
"1070"	7	8	24	-1	1
"1071"	7	8	25	-1	1
"1072"	7	8	26	-1	1
"1073"	9	3	6	0.127272727272727	0.713791318994479
"1074"	9	3	7	0.4	0.22286835013352
"1075"	9	3	8	0.590909090909091	0.0607282533857394
"1076"	9	3	9	-0.372727272727273	0.260598370671166
"1077"	9	3	10	-0.336363636363636	0.313026082995925
"1078"	9	3	11	-0.572727272727273	0.0706011110697353
"1079"	9	3	12	0.218181818181818	0.520948935577084
"1080"	9	3	13	0.345454545454545	0.299387684486895
"1081"	9	3	14	0.472727272727273	0.145606226031775
"1082"	9	3	15	-0.372727272727273	0.260598370671166
"1083"	9	3	16	-0.336363636363636	0.313026082995925
"1084"	9	3	17	-0.572727272727273	0.0706011110697353
"1085"	9	3	18	0.454545454545455	0.163386034746161
"1086"	9	3	19	0.418181818181818	0.203068420186092
"1087"	9	3	20	-0.336363636363636	0.313026082995925
"1088"	9	3	21	0.6	0.0561788662417929
"1089"	9	3	22	0.590909090909091	0.0607282533857394
"1090"	9	3	23	0.681818181818182	0.0254755837807706
"1091"	9	3	24	0.454545454545455	0.163386034746161
"1092"	9	3	25	0.418181818181818	0.203068420186092
"1093"	9	3	26	-0.336363636363636	0.313026082995925
"1094"	9	3	27	0.0727272727272727	0.83882493483871
"1095"	9	3	28	0.0363636363636364	0.924426257832482
"1096"	9	3	29	0.0454545454545455	0.902917866811604
"1097"	9	3	30	-0.0181818181818182	0.967576156202937
"1098"	9	3	31	-0.269679944985297	0.422571628134196
"1099"	9	3	32	-0.0181818181818182	0.967576156202937
"1100"	9	3	33	-0.181818181818182	0.59521871798588
"1101"	9	3	34	-0.109090909090909	0.754880444355198
"1102"	9	3	35	-0.118181818181818	0.734251788754801
"1103"	9	3	36	0.318181818181818	0.341354869770817
"1104"	9	3	37	0.472727272727273	0.145606226031775
"1105"	9	3	38	0.336363636363636	0.313026082995925
"1106"	9	4	6	0.0545454545454545	0.881472363014635
"1107"	9	4	7	0.4	0.22286835013352
"1108"	9	4	8	0.463636363636364	0.154327160537791
"1109"	9	4	9	-0.127272727272727	0.713791318994479
"1110"	9	4	10	-0.0272727272727273	0.945983670156841
"1111"	9	4	11	-0.454545454545455	0.163386034746161
"1112"	9	4	12	-0.281818181818182	0.402135894917861
"1113"	9	4	13	-0.0727272727272727	0.83882493483871
"1114"	9	4	14	0.109090909090909	0.754880444355198
"1115"	9	4	15	-0.127272727272727	0.713791318994479
"1116"	9	4	16	-0.0272727272727273	0.945983670156841
"1117"	9	4	17	-0.454545454545455	0.163386034746161
"1118"	9	4	18	0.0545454545454545	0.881472363014635
"1119"	9	4	19	0.181818181818182	0.59521871798588
"1120"	9	4	20	-0.372727272727273	0.260598370671166
"1121"	9	4	21	0.0272727272727273	0.945983670156841
"1122"	9	4	22	-0.0272727272727273	0.945983670156841
"1123"	9	4	23	0.281818181818182	0.402135894917861
"1124"	9	4	24	0.0545454545454545	0.881472363014635
"1125"	9	4	25	0.181818181818182	0.59521871798588
"1126"	9	4	26	-0.372727272727273	0.260598370671166
"1127"	9	4	27	-0.0909090909090909	0.796592401118967
"1128"	9	4	28	-0.127272727272727	0.713791318994479
"1129"	9	4	29	-0.172727272727273	0.614426013724972
"1130"	9	4	30	0.0272727272727273	0.945983670156841
"1131"	9	4	31	-0.539359889970594	0.0868422905453506
"1132"	9	4	32	-0.0363636363636364	0.924426257832482
"1133"	9	4	33	-0.181818181818182	0.59521871798588
"1134"	9	4	34	-0.154545454545455	0.653538937959264
"1135"	9	4	35	-0.290909090909091	0.386434553629285
"1136"	9	4	36	0.127272727272727	0.713791318994479
"1137"	9	4	37	0.0636363636363636	0.860103507719015
"1138"	9	4	38	0.0727272727272727	0.83882493483871
"1139"	9	5	6	0.309090909090909	0.356039941834194
"1140"	9	5	7	0.5	0.117306803014238
"1141"	9	5	8	0.290909090909091	0.386434553629285
"1142"	9	5	9	-0.245454545454545	0.468183503088794
"1143"	9	5	10	-0.227272727272727	0.503066960517545
"1144"	9	5	11	-0.209090909090909	0.539113807034715
"1145"	9	5	12	0.0363636363636364	0.924426257832482
"1146"	9	5	13	0.3	0.371067789395025
"1147"	9	5	14	0.209090909090909	0.539113807034715
"1148"	9	5	15	-0.245454545454545	0.468183503088794
"1149"	9	5	16	-0.227272727272727	0.503066960517545
"1150"	9	5	17	-0.209090909090909	0.539113807034715
"1151"	9	5	18	0.327272727272727	0.327015951002671
"1152"	9	5	19	0.190909090909091	0.576257826919622
"1153"	9	5	20	-0.0272727272727273	0.945983670156841
"1154"	9	5	21	0.327272727272727	0.327015951002671
"1155"	9	5	22	0.418181818181818	0.203068420186092
"1156"	9	5	23	0.254545454545455	0.451196804369117
"1157"	9	5	24	0.327272727272727	0.327015951002671
"1158"	9	5	25	0.190909090909091	0.576257826919622
"1159"	9	5	26	-0.0272727272727273	0.945983670156841
"1160"	9	5	27	0.290909090909091	0.386434553629285
"1161"	9	5	28	0.263636363636364	0.434522554208937
"1162"	9	5	29	0.145454545454545	0.673423202665486
"1163"	9	5	30	-0.181818181818182	0.59521871798588
"1164"	9	5	31	-0.337099931231621	0.310699343988792
"1165"	9	5	32	-0.0636363636363636	0.860103507719015
"1166"	9	5	33	0.109090909090909	0.754880444355198
"1167"	9	5	34	0.172727272727273	0.614426013724972
"1168"	9	5	35	0.0727272727272727	0.83882493483871
"1169"	9	5	36	0.172727272727273	0.614426013724972
"1170"	9	5	37	0.127272727272727	0.713791318994479
"1171"	9	5	38	-0.0181818181818182	0.967576156202937
"1172"	9	6	9	0.509090909090909	0.114016394963896
"1173"	9	6	10	0.5	0.12142915576969
"1174"	9	6	11	0.509090909090909	0.114016394963896
"1175"	9	6	12	0.0727272727272727	0.83882493483871
"1176"	9	6	13	0.236363636363636	0.485475943733222
"1177"	9	6	14	-0.1	0.775664871585324
"1178"	9	6	15	0.509090909090909	0.114016394963896
"1179"	9	6	16	0.5	0.12142915576969
"1180"	9	6	17	0.509090909090909	0.114016394963896
"1181"	9	6	18	0.154545454545455	0.653538937959263
"1182"	9	6	19	0.0818181818181818	0.817650128521417
"1183"	9	6	20	0.372727272727273	0.260598370671166
"1184"	9	6	21	-0.00909090909090909	0.989189709913342
"1185"	9	6	22	-0.0181818181818182	0.967576156202937
"1186"	9	6	23	-0.318181818181818	0.341354869770817
"1187"	9	6	24	0.154545454545455	0.653538937959263
"1188"	9	6	25	0.0818181818181818	0.817650128521417
"1189"	9	6	26	0.372727272727273	0.260598370671166
"1190"	9	7	9	0.5	0.117306803014238
"1191"	9	7	10	0.5	0.117306803014238
"1192"	9	7	11	0.1	0.769874999892137
"1193"	9	7	12	0.4	0.22286835013352
"1194"	9	7	13	0.5	0.117306803014238
"1195"	9	7	14	0.4	0.22286835013352
"1196"	9	7	15	0.5	0.117306803014238
"1197"	9	7	16	0.5	0.117306803014238
"1198"	9	7	17	0.1	0.769874999892137
"1199"	9	7	18	0.5	0.117306803014238
"1200"	9	7	19	0.4	0.22286835013352
"1201"	9	7	20	0.2	0.555445442105586
"1202"	9	7	21	0.3	0.370083122282068
"1203"	9	7	22	0.3	0.370083122282068
"1204"	9	7	23	0	1
"1205"	9	7	24	0.5	0.117306803014238
"1206"	9	7	25	0.4	0.22286835013352
"1207"	9	7	26	0.2	0.555445442105586
"1208"	9	8	9	0.172727272727273	0.614426013724972
"1209"	9	8	10	0.209090909090909	0.539113807034715
"1210"	9	8	11	-0.690909090909091	0.0230588742090161
"1211"	9	8	12	0.509090909090909	0.114016394963896
"1212"	9	8	13	0.545454545454545	0.0874530601806711
"1213"	9	8	14	0.8	0.00520150247761827
"1214"	9	8	15	0.172727272727273	0.614426013724972
"1215"	9	8	16	0.209090909090909	0.539113807034715
"1216"	9	8	17	-0.690909090909091	0.0230588742090161
"1217"	9	8	18	0.127272727272727	0.713791318994479
"1218"	9	8	19	0.236363636363636	0.485475943733222
"1219"	9	8	20	-0.681818181818182	0.0254755837807706
"1220"	9	8	21	0.445454545454545	0.172786506584626
"1221"	9	8	22	0.3	0.371067789395025
"1222"	9	8	23	0.727272727272727	0.0150173742825602
"1223"	9	8	24	0.127272727272727	0.713791318994479
"1224"	9	8	25	0.236363636363636	0.485475943733222
"1225"	9	8	26	-0.681818181818182	0.0254755837807706
"1226"	10	3	6	-0.579771035652448	0.227783956715016
"1227"	10	3	7	NA	NA
"1228"	10	3	8	0.657142857142857	0.175
"1229"	10	3	9	0.257142857142857	0.658333333333333
"1230"	10	3	10	0.6	0.241666666666667
"1231"	10	3	11	-0.2	0.713888888888889
"1232"	10	3	12	-0.485714285714286	0.355555555555556
"1233"	10	3	13	-0.657142857142857	0.175
"1234"	10	3	14	0.771428571428571	0.102777777777778
"1235"	10	3	15	0.257142857142857	0.658333333333333
"1236"	10	3	16	0.6	0.241666666666667
"1237"	10	3	17	-0.2	0.713888888888889
"1238"	10	3	18	0.2	0.713888888888889
"1239"	10	3	19	0.2	0.713888888888889
"1240"	10	3	20	-0.2	0.713888888888889
"1241"	10	3	21	-0.885714285714286	0.0333333333333333
"1242"	10	3	22	-0.885714285714286	0.0333333333333333
"1243"	10	3	23	0.6	0.241666666666667
"1244"	10	3	24	0.2	0.713888888888889
"1245"	10	3	25	0.2	0.713888888888889
"1246"	10	3	26	-0.2	0.713888888888889
"1247"	10	3	27	-0.142857142857143	0.802777777777778
"1248"	10	3	28	-0.169030850945703	0.748868450023527
"1249"	10	3	29	-0.771428571428571	0.102777777777778
"1250"	10	3	30	0.828571428571429	0.0583333333333333
"1251"	10	3	31	NA	NA
"1252"	10	3	32	0.2	0.713888888888889
"1253"	10	3	33	0.371428571428571	0.497222222222222
"1254"	10	3	34	NA	NA
"1255"	10	3	35	-0.6	0.241666666666667
"1256"	10	3	36	-0.428571428571429	0.419444444444444
"1257"	10	3	37	-0.2	0.713888888888889
"1258"	10	3	38	-0.0285714285714286	1
"1259"	10	4	6	-0.531368931324057	0.277963393318487
"1260"	10	4	7	NA	NA
"1261"	10	4	8	0.654653670707977	0.158302423375458
"1262"	10	4	9	-0.654653670707977	0.158302423375458
"1263"	10	4	10	-0.392792202424786	0.441112809121304
"1264"	10	4	11	-0.654653670707977	0.158302423375458
"1265"	10	4	12	-0.654653670707977	0.158302423375458
"1266"	10	4	13	-0.654653670707977	0.158302423375458
"1267"	10	4	14	0.654653670707977	0.158302423375458
"1268"	10	4	15	-0.654653670707977	0.158302423375458
"1269"	10	4	16	-0.392792202424786	0.441112809121304
"1270"	10	4	17	-0.654653670707977	0.158302423375458
"1271"	10	4	18	-0.654653670707977	0.158302423375458
"1272"	10	4	19	-0.654653670707977	0.158302423375458
"1273"	10	4	20	-0.654653670707977	0.158302423375458
"1274"	10	4	21	-0.654653670707977	0.158302423375458
"1275"	10	4	22	-0.654653670707977	0.158302423375458
"1276"	10	4	23	0.654653670707977	0.158302423375458
"1277"	10	4	24	-0.654653670707977	0.158302423375458
"1278"	10	4	25	-0.654653670707977	0.158302423375458
"1279"	10	4	26	-0.654653670707977	0.158302423375458
"1280"	10	4	27	-0.654653670707977	0.158302423375458
"1281"	10	4	28	-0.309838667696593	0.550114254504547
"1282"	10	4	29	-0.654653670707977	0.158302423375458
"1283"	10	4	30	0.130930734141595	0.804726162223106
"1284"	10	4	31	NA	NA
"1285"	10	4	32	0.130930734141595	0.804726162223106
"1286"	10	4	33	-0.654653670707977	0.158302423375458
"1287"	10	4	34	NA	NA
"1288"	10	4	35	-0.654653670707977	0.158302423375458
"1289"	10	4	36	-0.654653670707977	0.158302423375458
"1290"	10	4	37	0.392792202424786	0.441112809121304
"1291"	10	4	38	0.654653670707977	0.158302423375458
"1292"	10	5	6	0.0289885517826224	0.95652935238984
"1293"	10	5	7	NA	NA
"1294"	10	5	8	-0.2	0.713888888888889
"1295"	10	5	9	0.771428571428571	0.102777777777778
"1296"	10	5	10	0.942857142857143	0.0166666666666667
"1297"	10	5	11	0.657142857142857	0.175
"1298"	10	5	12	0.371428571428571	0.497222222222222
"1299"	10	5	13	0.2	0.713888888888889
"1300"	10	5	14	-0.0857142857142857	0.919444444444444
"1301"	10	5	15	0.771428571428571	0.102777777777778
"1302"	10	5	16	0.942857142857143	0.0166666666666667
"1303"	10	5	17	0.657142857142857	0.175
"1304"	10	5	18	0.885714285714286	0.0333333333333333
"1305"	10	5	19	0.885714285714286	0.0333333333333333
"1306"	10	5	20	0.657142857142857	0.175
"1307"	10	5	21	-0.2	0.713888888888889
"1308"	10	5	22	-0.2	0.713888888888889
"1309"	10	5	23	-0.257142857142857	0.658333333333333
"1310"	10	5	24	0.885714285714286	0.0333333333333333
"1311"	10	5	25	0.885714285714286	0.0333333333333333
"1312"	10	5	26	0.657142857142857	0.175
"1313"	10	5	27	0.371428571428571	0.497222222222222
"1314"	10	5	28	-0.169030850945703	0.748868450023527
"1315"	10	5	29	0.0857142857142857	0.919444444444444
"1316"	10	5	30	0.485714285714286	0.355555555555556
"1317"	10	5	31	NA	NA
"1318"	10	5	32	0.0285714285714286	1
"1319"	10	5	33	0.542857142857143	0.297222222222222
"1320"	10	5	34	NA	NA
"1321"	10	5	35	0.257142857142857	0.658333333333333
"1322"	10	5	36	0.257142857142857	0.658333333333333
"1323"	10	5	37	-0.0285714285714286	1
"1324"	10	5	38	-0.2	0.713888888888889
"1325"	10	6	9	-0.11595420713049	0.826848213385815
"1326"	10	6	10	0.0869656553478673	0.869880378700103
"1327"	10	6	11	0.289885517826224	0.577351787034875
"1328"	10	6	12	0.84066800169605	0.0360575728451593
"1329"	10	6	13	0.927633657043918	0.00766584418747316
"1330"	10	6	14	-0.579771035652448	0.227783956715016
"1331"	10	6	15	-0.11595420713049	0.826848213385815
"1332"	10	6	16	0.0869656553478673	0.869880378700103
"1333"	10	6	17	0.289885517826224	0.577351787034875
"1334"	10	6	18	0	1
"1335"	10	6	19	0	1
"1336"	10	6	20	0.289885517826224	0.577351787034875
"1337"	10	6	21	0.753702346348183	0.0835232813732598
"1338"	10	6	22	0.753702346348183	0.0835232813732598
"1339"	10	6	23	-0.695725242782938	0.124789337440287
"1340"	10	6	24	0	1
"1341"	10	6	25	0	1
"1342"	10	6	26	0.289885517826224	0.577351787034875
"1343"	10	7	9	NA	NA
"1344"	10	7	10	NA	NA
"1345"	10	7	11	NA	NA
"1346"	10	7	12	NA	NA
"1347"	10	7	13	NA	NA
"1348"	10	7	14	NA	NA
"1349"	10	7	15	NA	NA
"1350"	10	7	16	NA	NA
"1351"	10	7	17	NA	NA
"1352"	10	7	18	NA	NA
"1353"	10	7	19	NA	NA
"1354"	10	7	20	NA	NA
"1355"	10	7	21	NA	NA
"1356"	10	7	22	NA	NA
"1357"	10	7	23	NA	NA
"1358"	10	7	24	NA	NA
"1359"	10	7	25	NA	NA
"1360"	10	7	26	NA	NA
"1361"	10	8	9	-0.485714285714286	0.355555555555556
"1362"	10	8	10	0.0285714285714286	1
"1363"	10	8	11	-0.828571428571429	0.0583333333333333
"1364"	10	8	12	-0.485714285714286	0.355555555555556
"1365"	10	8	13	-0.6	0.241666666666667
"1366"	10	8	14	0.942857142857143	0.0166666666666667
"1367"	10	8	15	-0.485714285714286	0.355555555555556
"1368"	10	8	16	0.0285714285714286	1
"1369"	10	8	17	-0.828571428571429	0.0583333333333333
"1370"	10	8	18	-0.542857142857143	0.297222222222222
"1371"	10	8	19	-0.542857142857143	0.297222222222222
"1372"	10	8	20	-0.828571428571429	0.0583333333333333
"1373"	10	8	21	-0.6	0.241666666666667
"1374"	10	8	22	-0.6	0.241666666666667
"1375"	10	8	23	0.828571428571429	0.0583333333333333
"1376"	10	8	24	-0.542857142857143	0.297222222222222
"1377"	10	8	25	-0.542857142857143	0.297222222222222
"1378"	10	8	26	-0.828571428571429	0.0583333333333333
"1379"	11	3	6	-0.75	0.0662698412698413
"1380"	11	3	7	NA	NA
"1381"	11	3	8	0.321428571428571	0.497619047619048
"1382"	11	3	9	-0.428571428571428	0.353571428571429
"1383"	11	3	10	-0.107142857142857	0.83968253968254
"1384"	11	3	11	-0.428571428571428	0.353571428571429
"1385"	11	3	12	0.642857142857143	0.138888888888889
"1386"	11	3	13	0.535714285714286	0.235714285714286
"1387"	11	3	14	0.678571428571428	0.10952380952381
"1388"	11	3	15	-0.428571428571428	0.353571428571429
"1389"	11	3	16	-0.107142857142857	0.83968253968254
"1390"	11	3	17	-0.428571428571428	0.353571428571429
"1391"	11	3	18	0.607142857142857	0.166666666666667
