	i	j	d	f	o	n
80204	23	31	3	36	0.055993353	0.612930219
80205	23	31	3	37	0.124690219	0.258434915
80206	23	31	3	38	0.056299455	0.610986917
80207	23	31	4	6	-0.176179016	0.108917148
80208	23	31	4	7	-0.064396941	0.560587773
80209	23	31	4	8	-0.217855928	0.046508941
80210	23	31	4	9	0.216652495	0.047762174
80211	23	31	4	10	0.216822706	0.047583246
80212	23	31	4	11	0.018539913	0.86706367
80213	23	31	4	12	-0.182400792	0.096784833
80214	23	31	4	13	-0.179035851	0.103207419
80215	23	31	4	14	0.117916986	0.285400671
80216	23	31	4	15	0.208822786	0.05661278
80217	23	31	4	16	0.226105756	0.038629951
80218	23	31	4	17	0.015449927	0.889064938
80219	23	31	4	18	0.112836841	0.306809746
80220	23	31	4	19	0.091678297	0.406875838
80221	23	31	4	20	-0.003914854	0.971806446
80222	23	31	4	21	-0.232953478	0.032966177
80223	23	31	4	22	-0.222609882	0.041820961
80224	23	31	4	23	0.123442299	0.263268139
80225	23	31	4	24	0.118479992	0.283090599
80226	23	31	4	25	0.094349301	0.39328497
80227	23	31	4	26	-0.006035946	0.956543237
80228	23	31	4	27	0.292646669	0.006905349
80229	23	31	4	28	0.181284737	0.098879287
80230	23	31	4	29	-0.08412397	0.446772801
80231	23	31	4	30	0.139638848	0.205208282
80232	23	31	4	31	NA	NA
80233	23	31	4	32	-0.119522053	0.278847807
80234	23	31	4	33	0.205543465	0.060697753
80235	23	31	4	34	-0.072791101	0.510526027
80236	23	31	4	35	-0.078737729	0.476504032
80237	23	31	4	36	-0.222255345	0.04215647
80238	23	31	4	37	0.064461862	0.560191815
80239	23	31	4	38	0.128106706	0.245513061
80240	23	31	5	6	0.502310084	1.12E-06
80241	23	31	5	7	-0.163205675	0.137979537
80242	23	31	5	8	0.738466713	1.09E-15
80243	23	31	5	9	0.104728024	0.343090563
80244	23	31	5	10	0.106269186	0.335995772
80245	23	31	5	11	0.526945508	2.62E-07
80246	23	31	5	12	0.348677706	0.001152227
80247	23	31	5	13	0.359901825	0.000772241
80248	23	31	5	14	-0.890213555	9.82E-30
80249	23	31	5	15	0.105498605	0.339531503
80250	23	31	5	16	0.114968639	0.297701898
80251	23	31	5	17	0.529814908	2.19E-07
80252	23	31	5	18	-0.001419491	0.989775456
80253	23	31	5	19	-0.008283744	0.940385429
80254	23	31	5	20	0.314863401	0.003532852
80255	23	31	5	21	-0.132053228	0.231148723
80256	23	31	5	22	-0.124976051	0.257336436
80257	23	31	5	23	-0.920377741	3.47E-35
80258	23	31	5	24	0.000577936	0.995837057
80259	23	31	5	25	-0.00429903	0.969041035
80260	23	31	5	26	0.324556497	0.002595111
80261	23	31	5	27	0.108997189	0.323666382
80262	23	31	5	28	0.167553849	0.127649097
80263	23	31	5	29	0.726367404	5.30E-15
80264	23	31	5	30	0.190509161	0.082595924
80265	23	31	5	31	NA	NA
80266	23	31	5	32	0.764815579	2.51E-17
80267	23	31	5	33	0.289173964	0.007633462
80268	23	31	5	34	0.240012994	0.027874664
80269	23	31	5	35	0.782280351	1.55E-18
80270	23	31	5	36	0.33862212	0.001629057
80271	23	31	5	37	0.003751759	0.972980557
80272	23	31	5	38	-0.147635879	0.180184419
80273	23	31	6	9	-0.031592049	0.7754307
80274	23	31	6	10	0.017613069	0.873653145
80275	23	31	6	11	0.245735757	0.024251134
80276	23	31	6	12	0.280203865	0.009835284
80277	23	31	6	13	0.288118599	0.007867728
80278	23	31	6	14	-0.54683006	7.38E-08
80279	23	31	6	15	-0.023833381	0.829616015
80280	23	31	6	16	0.02316453	0.834328568
80281	23	31	6	17	0.258488511	0.017592371
80282	23	31	6	18	-0.104541369	0.343956172
80283	23	31	6	19	-0.171136606	0.11958979
80284	23	31	6	20	0.130292122	0.237484577
80285	23	31	6	21	-0.007758668	0.944157909
80286	23	31	6	22	0.010367186	0.925430398
80287	23	31	6	23	-0.582301444	6.24E-09
80288	23	31	6	24	-0.109067259	0.323353557
80289	23	31	6	25	-0.173589059	0.114302695
80290	23	31	6	26	0.148886172	0.17648254
80291	23	31	7	9	0.124490371	0.259204844
80292	23	31	7	10	0.124490371	0.259204844
80293	23	31	7	11	-0.015844229	0.886252403
80294	23	31	7	12	-0.156178829	0.155993309
80295	23	31	7	13	-0.142598061	0.195674466
80296	23	31	7	14	0.110909603	0.315197922
80297	23	31	7	15	0.124490371	0.259204844
80298	23	31	7	16	0.124490371	0.259204844
80299	23	31	7	17	-0.024898074	0.822126919
80300	23	31	7	18	-0.169759597	0.122639739
80301	23	31	7	19	-0.165232674	0.133087725
80302	23	31	7	20	-0.110909603	0.315197922
80303	23	31	7	21	-0.187867287	0.08702467
80304	23	31	7	22	-0.183340365	0.095048717
80305	23	31	7	23	0.115436526	0.29572689
80306	23	31	7	24	-0.169759597	0.122639739
80307	23	31	7	25	-0.165232674	0.133087725
80308	23	31	7	26	-0.106382681	0.335476986
80309	23	31	8	9	-0.101843671	0.356619148
80310	23	31	8	10	-0.065235241	0.555485224
80311	23	31	8	11	0.38548097	0.000293399
80312	23	31	8	12	0.504870825	9.72E-07
80313	23	31	8	13	0.515260306	5.30E-07
80314	23	31	8	14	-0.733796134	2.03E-15
80315	23	31	8	15	-0.091476485	0.407913769
80316	23	31	8	16	-0.060018205	0.587596045
80317	23	31	8	17	0.397720938	0.00017943
80318	23	31	8	18	-0.171114311	0.119638703
80319	23	31	8	19	-0.209238803	0.056111002
80320	23	31	8	20	0.164604164	0.134590219
80321	23	31	8	21	0.073016204	0.509215855
80322	23	31	8	22	0.091275829	0.408947285
80323	23	31	8	23	-0.781641256	1.73E-18
80324	23	31	8	24	-0.173232339	0.115060302
80325	23	31	8	25	-0.208659132	0.056811173
80326	23	31	8	26	0.184535916	0.092875123
80327	23	32	3	6	-0.064628705	0.542767933
80328	23	32	3	7	-0.158688844	0.13299225
80329	23	32	3	8	-0.087374778	0.410191486
80330	23	32	3	9	0.398742257	9.05E-05
80331	23	32	3	10	0.375025157	0.000249583
80332	23	32	3	11	0.252525336	0.015738903
80333	23	32	3	12	-0.28828036	0.005586849
80334	23	32	3	13	-0.292716549	0.004867271
80335	23	32	3	14	-0.25549097	0.014515406
80336	23	32	3	15	0.381211533	0.000192955
80337	23	32	3	16	0.381849304	0.000187849
80338	23	32	3	17	0.239817754	0.022043832
80339	23	32	3	18	0.294897232	0.00454475
80340	23	32	3	19	0.312523621	0.002561313
80341	23	32	3	20	0.232889969	0.026313088
80342	23	32	3	21	-0.465668327	3.30E-06
80343	23	32	3	22	-0.463595572	3.69E-06
80344	23	32	3	23	-0.233240742	0.026081174
80345	23	32	3	24	0.298986937	0.003990796
80346	23	32	3	25	0.313105587	0.002511782
80347	23	32	3	26	0.221186875	0.035118239
80348	23	32	3	27	0.351763868	0.000628074
80349	23	32	3	28	0.135298431	0.200998648
80350	23	32	3	29	0.082934447	0.43447599
80351	23	32	3	30	0.410879775	5.22E-05
80352	23	32	3	31	NA	NA
80353	23	32	3	32	0.124711995	0.238862203
80354	23	32	3	33	0.537810083	3.86E-08
80355	23	32	3	34	0.164459556	0.119284457
80356	23	32	3	35	0.202461421	0.054274085
80357	23	32	3	36	0.019148131	0.857032505
80358	23	32	3	37	0.11085827	0.295501005
80359	23	32	3	38	0.061789505	0.560672811
80360	23	32	4	6	-0.165828078	0.11619922
80361	23	32	4	7	-0.062119189	0.558579378
80362	23	32	4	8	-0.19943729	0.058052946
80363	23	32	4	9	0.19199024	0.068280294
80364	23	32	4	10	0.185415935	0.078476312
80365	23	32	4	11	0.007724808	0.942066842
80366	23	32	4	12	-0.150715934	0.15386167
80367	23	32	4	13	-0.149910387	0.156099199
80368	23	32	4	14	0.090499412	0.393588558
80369	23	32	4	15	0.181800068	0.084583033
80370	23	32	4	16	0.193120199	0.066640817
80371	23	32	4	17	0.003410421	0.974405311
80372	23	32	4	18	0.082528068	0.436738536
80373	23	32	4	19	0.066174485	0.533138963
80374	23	32	4	20	-0.014442925	0.891916788
80375	23	32	4	21	-0.232134588	0.026818461
80376	23	32	4	22	-0.225621917	0.031527351
80377	23	32	4	23	0.082589702	0.436394954
80378	23	32	4	24	0.086760276	0.413504155
80379	23	32	4	25	0.067509891	0.524889395
80380	23	32	4	26	-0.016538485	0.876350877
80381	23	32	4	27	0.278083921	0.007609067
80382	23	32	4	28	0.169807735	0.107577073
80383	23	32	4	29	-0.060042131	0.571830263
80384	23	32	4	30	0.142673681	0.177298859
80385	23	32	4	31	NA	NA
80386	23	32	4	32	-0.089882569	0.3968341
80387	23	32	4	33	0.187806694	0.074636077
80388	23	32	4	34	-0.070012668	0.509603282
80389	23	32	4	35	-0.058868159	0.579384174
80390	23	32	4	36	-0.230373619	0.028028678
80391	23	32	4	37	0.048426369	0.648505277
80392	23	32	4	38	0.11960384	0.258798869
80393	23	32	5	6	0.50210857	3.96E-07
80394	23	32	5	7	-0.158688844	0.13299225
80395	23	32	5	8	0.738597465	6.50E-17
80396	23	32	5	9	0.091304858	0.389374546
80397	23	32	5	10	0.087071654	0.41182363
80398	23	32	5	11	0.50892513	2.59E-07
80399	23	32	5	12	0.30299692	0.003506973
80400	23	32	5	13	0.317606545	0.002156871
80401	23	32	5	14	-0.839386054	2.73E-25
80402	23	32	5	15	0.090053233	0.395934564
80403	23	32	5	16	0.09415091	0.374701788
80404	23	32	5	17	0.513182249	1.98E-07
80405	23	32	5	18	-0.019970197	0.850963853
80406	23	32	5	19	-0.030947827	0.770889126
80407	23	32	5	20	0.264092903	0.011421237
80408	23	32	5	21	-0.149700744	0.156685474
80409	23	32	5	22	-0.139926907	0.185873995
80410	23	32	5	23	-0.919067539	9.35E-38
80411	23	32	5	24	-0.019165012	0.856907805
80412	23	32	5	25	-0.028022053	0.792034355
80413	23	32	5	26	0.272479589	0.008975177
80414	23	32	5	27	0.101461761	0.338579321
80415	23	32	5	28	0.153126415	0.147309365
80416	23	32	5	29	0.740024314	5.27E-17
80417	23	32	5	30	0.196413418	0.062043683
80418	23	32	5	31	NA	NA
80419	23	32	5	32	0.765671047	9.63E-19
80420	23	32	5	33	0.295963439	0.004394098
80421	23	32	5	34	0.232444663	0.026610023
80422	23	32	5	35	0.784992635	3.31E-20
80423	23	32	5	36	0.288035253	0.005629224
80424	23	32	5	37	0.012843774	0.903823286
80425	23	32	5	38	-0.113027639	0.286092605
80426	23	32	6	9	-0.025755359	0.808521172
80427	23	32	6	10	0.026211516	0.805196331
80428	23	32	6	11	0.243167078	0.020201889
80429	23	32	6	12	0.222131196	0.034326183
80430	23	32	6	13	0.230895106	0.027665558
80431	23	32	6	14	-0.529248058	6.91E-08
80432	23	32	6	15	-0.022071009	0.835495427
80433	23	32	6	16	0.031159071	0.769368666
80434	23	32	6	17	0.253044644	0.01551843
80435	23	32	6	18	-0.123460803	0.243644008
80436	23	32	6	19	-0.190849313	0.069968604
80437	23	32	6	20	0.08702083	0.412097657
80438	23	32	6	21	-0.04442273	0.675863577
80439	23	32	6	22	-0.015719892	0.882426166
80440	23	32	6	23	-0.587548505	9.22E-10
80441	23	32	6	24	-0.13074178	0.216731505
80442	23	32	6	25	-0.192902022	0.066954866
80443	23	32	6	26	0.103161791	0.330505575
80444	23	32	7	9	0.124398715	0.240053342
80445	23	32	7	10	0.124398715	0.240053342
80446	23	32	7	11	-0.016051447	0.879964649
80447	23	32	7	12	-0.152488747	0.149021949
80448	23	32	7	13	-0.140455754	0.18419999
80449	23	32	7	14	0.092295821	0.384227115
80450	23	32	7	15	0.124398715	0.240053342
80451	23	32	7	16	0.124398715	0.240053342
80452	23	32	7	17	-0.028090032	0.791541278
80453	23	32	7	18	-0.164527333	0.119130189
80454	23	32	7	19	-0.160514471	0.128531855
80455	23	32	7	20	-0.100321544	0.344063541
80456	23	32	7	21	-0.18057878	0.086728975
80457	23	32	7	22	-0.176565918	0.0940856
80458	23	32	7	23	0.104334406	0.325008609
80459	23	32	7	24	-0.164527333	0.119130189
80460	23	32	7	25	-0.160514471	0.128531855
80461	23	32	7	26	-0.096308682	0.363804631
80462	23	32	8	9	-0.091231516	0.389757144
80463	23	32	8	10	-0.052352854	0.622119455
80464	23	32	8	11	0.371768426	0.000285208
80465	23	32	8	12	0.40891018	5.72E-05
80466	23	32	8	13	0.421067754	3.24E-05
80467	23	32	8	14	-0.705412606	5.88E-15
80468	23	32	8	15	-0.085090933	0.422581516
80469	23	32	8	16	-0.048387792	0.648766746
80470	23	32	8	17	0.382909198	0.000179638
80471	23	32	8	18	-0.178936582	0.089682363
80472	23	32	8	19	-0.222604898	0.033934548
80473	23	32	8	20	0.12321518	0.24459044
80474	23	32	8	21	0.023141225	0.827638948
80475	23	32	8	22	0.048633416	0.647102665
80476	23	32	8	23	-0.783205017	4.59E-20
80477	23	32	8	24	-0.183726237	0.081284579
80478	23	32	8	25	-0.222043473	0.034399123
80479	23	32	8	26	0.140566712	0.183850163
80480	23	33	3	6	-0.065974715	0.512146293
80481	23	33	3	7	-0.152761021	0.127237692
80482	23	33	3	8	-0.087163399	0.386090566
80483	23	33	3	9	0.383645219	7.49E-05
80484	23	33	3	10	0.361652521	0.000202463
80485	23	33	3	11	0.239040169	0.016065136
80486	23	33	3	12	-0.227102441	0.022379129
80487	23	33	3	13	-0.226042323	0.023030754
80488	23	33	3	14	-0.21942569	0.027475515
80489	23	33	3	15	0.369305957	0.000144376
80490	23	33	3	16	0.36956826	0.000142691
80491	23	33	3	17	0.227708654	0.022013649
80492	23	33	3	18	0.290136907	0.003249122
80493	23	33	3	19	0.315283077	0.001320728
80494	23	33	3	20	0.219070123	0.027733702
80495	23	33	3	21	-0.426948626	8.49E-06
80496	23	33	3	22	-0.425841122	9.01E-06
80497	23	33	3	23	-0.186322978	0.062099156
80498	23	33	3	24	0.295278057	0.002720142
80499	23	33	3	25	0.314950826	0.001337221
80500	23	33	3	26	0.208216583	0.036666047
80501	23	33	3	27	0.311203705	0.001536621
80502	23	33	3	28	0.106989624	0.286917201
80503	23	33	3	29	0.052554133	0.60170568
80504	23	33	3	30	0.407231522	2.37E-05
80505	23	33	3	31	NA	NA
80506	23	33	3	32	0.095412459	0.342561928
80507	23	33	3	33	0.50339662	8.07E-08
80508	23	33	3	34	0.159449069	0.111226389
80509	23	33	3	35	0.172096325	0.085272079
80510	23	33	3	36	0.0349808	0.728378621
80511	23	33	3	37	0.099976423	0.319863157
80512	23	33	3	38	0.045895185	0.648576967
80513	23	33	4	6	-0.181956493	0.068589721
80514	23	33	4	7	-0.058022984	0.56437771
80515	23	33	4	8	-0.213860656	0.031758997
80516	23	33	4	9	0.200426835	0.044469993
80517	23	33	4	10	0.193363468	0.052694424
80518	23	33	4	11	0.037211516	0.711796669
80519	23	33	4	12	-0.120698698	0.229243666
80520	23	33	4	13	-0.119239478	0.234964056
80521	23	33	4	14	0.10304028	0.305181725
80522	23	33	4	15	0.193575672	0.052430261
80523	23	33	4	16	0.202048681	0.042740414
80524	23	33	4	17	0.032876488	0.744136695
80525	23	33	4	18	0.093960973	0.349988308
80526	23	33	4	19	0.076484444	0.44713149
80527	23	33	4	20	0.009382456	0.925807542
80528	23	33	4	21	-0.221783669	0.025814466
80529	23	33	4	22	-0.219979933	0.027077136
80530	23	33	4	23	0.100887924	0.315448656
80531	23	33	4	24	0.098174742	0.328705364
80532	23	33	4	25	0.078394282	0.435834547
80533	23	33	4	26	0.006851163	0.945787952
80534	23	33	4	27	0.254501745	0.010219513
80535	23	33	4	28	0.156648536	0.117729039
80536	23	33	4	29	-0.078477876	0.435343806
80537	23	33	4	30	0.146626677	0.143424035
80538	23	33	4	31	NA	NA
80539	23	33	4	32	-0.10088922	0.315442406
80540	23	33	4	33	0.181573811	0.069183799
80541	23	33	4	34	-0.05866669	0.560057314
80542	23	33	4	35	-0.076511186	0.446972188
80543	23	33	4	36	-0.180947866	0.070164484
80544	23	33	4	37	0.044041611	0.661882425
80545	23	33	4	38	0.101533889	0.31234415
80546	23	33	5	6	0.52795453	1.40E-08
80547	23	33	5	7	-0.152761021	0.127237692
80548	23	33	5	8	0.78021153	6.85E-22
80549	23	33	5	9	0.031482259	0.754636219
80550	23	33	5	10	0.03373807	0.737671584
80551	23	33	5	11	0.431174628	6.75E-06
80552	23	33	5	12	0.383855062	7.41E-05
80553	23	33	5	13	0.402624407	2.99E-05
80554	23	33	5	14	-0.857149817	2.77E-30
80555	23	33	5	15	0.033277581	0.741124745
80556	23	33	5	16	0.04136236	0.681301149
80557	23	33	5	17	0.436199199	5.12E-06
80558	23	33	5	18	-0.041659638	0.67913596
80559	23	33	5	19	-0.044166094	0.660985487
80560	23	33	5	20	0.226985862	0.022450006
80561	23	33	5	21	-0.052204242	0.604130757
80562	23	33	5	22	-0.043997054	0.662203582
80563	23	33	5	23	-0.93505398	2.21E-46
80564	23	33	5	24	-0.038791785	0.700129964
80565	23	33	5	25	-0.04034812	0.688707653
80566	23	33	5	26	0.234318704	0.018349097
80567	23	33	5	27	-0.001713722	0.986429975
80568	23	33	5	28	0.06583696	0.513029534
80569	23	33	5	29	0.7654682	1.15E-20
80570	23	33	5	30	0.152965422	0.126723513
80571	23	33	5	31	NA	NA
80572	23	33	5	32	0.790303858	8.74E-23
80573	23	33	5	33	0.182224783	0.068175692
80574	23	33	5	34	0.179570504	0.072362007
80575	23	33	5	35	0.78212456	4.68E-22
80576	23	33	5	36	0.282181176	0.004250752
80577	23	33	5	37	-0.020378845	0.839700501
80578	23	33	5	38	-0.14311242	0.153372444
80579	23	33	6	9	-0.042624091	0.672129474
80580	23	33	6	10	0.00670604	0.9469346
80581	23	33	6	11	0.216066096	0.029998384
80582	23	33	6	12	0.264387187	0.007546749
80583	23	33	6	13	0.271069784	0.006109564
80584	23	33	6	14	-0.555993375	1.58E-09
80585	23	33	6	15	-0.036688932	0.715669595
80586	23	33	6	16	0.012785347	0.899021958
80587	23	33	6	17	0.225636304	0.023284584
80588	23	33	6	18	-0.116403063	0.246366281
80589	23	33	6	19	-0.170414887	0.088415173
80590	23	33	6	20	0.094630369	0.346550999
80591	23	33	6	21	0.026911902	0.789358952
80592	23	33	6	22	0.054939388	0.585290159
80593	23	33	6	23	-0.604634099	2.15E-11
80594	23	33	6	24	-0.120646044	0.229448368
80595	23	33	6	25	-0.170841065	0.087609953
80596	23	33	6	26	0.107804291	0.283241983
80597	23	33	7	9	0.123478981	0.218616195
80598	23	33	7	10	0.123478981	0.218616195
80599	23	33	7	11	-0.013719887	0.891684298
80600	23	33	7	12	-0.147488783	0.141059686
80601	23	33	7	13	-0.137202864	0.171253109
80602	23	33	7	14	0.096039208	0.339386133
80603	23	33	7	15	0.123478981	0.218616195
80604	23	33	7	16	0.123478981	0.218616195
80605	23	33	7	17	-0.024009802	0.811627949
80606	23	33	7	18	-0.157778698	0.115070391
80607	23	33	7	19	-0.154348727	0.12328553
80608	23	33	7	20	-0.085749293	0.393872885
80609	23	33	7	21	-0.171498585	0.086379076
80610	23	33	7	22	-0.168068613	0.09295394
80611	23	33	7	23	0.106329123	0.289920098
80612	23	33	7	24	-0.157778698	0.115070391
80613	23	33	7	25	-0.154348727	0.12328553
80614	23	33	7	26	-0.082319321	0.413133633
80615	23	33	8	9	-0.108393419	0.280603892
80616	23	33	8	10	-0.071648082	0.476460196
80617	23	33	8	11	0.327988021	0.000812976
80618	23	33	8	12	0.451391688	2.16E-06
80619	23	33	8	13	0.463112541	1.08E-06
80620	23	33	8	14	-0.74591845	3.58E-19
80621	23	33	8	15	-0.100289766	0.318341138
80622	23	33	8	16	-0.066483804	0.508888965
80623	23	33	8	17	0.339049853	0.000523719
80624	23	33	8	18	-0.162267362	0.104967844
80625	23	33	8	19	-0.193278095	0.052801009
80626	23	33	8	20	0.132948806	0.185045201
80627	23	33	8	21	0.104426201	0.298687637
80628	23	33	8	22	0.126261569	0.208333706
80629	23	33	8	23	-0.820104799	9.67E-26
80630	23	33	8	24	-0.16370258	0.101888264
80631	23	33	8	25	-0.190520472	0.056340391
80632	23	33	8	26	0.147213242	0.141812134
80633	23	34	3	6	-0.065006688	0.49985267
80634	23	34	3	7	-0.147903645	0.123073607
80635	23	34	3	8	-0.090154564	0.348935162
80636	23	34	3	9	0.385822376	3.15E-05
80637	23	34	3	10	0.363654484	9.42E-05
80638	23	34	3	11	0.226117915	0.017534479
80639	23	34	3	12	-0.179170163	0.061086133
80640	23	34	3	13	-0.175650898	0.066432309
80641	23	34	3	14	-0.189338341	0.047583384
80642	23	34	3	15	0.372451267	6.15E-05
80643	23	34	3	16	0.36949645	7.11E-05
80644	23	34	3	17	0.215146748	0.023995355
80645	23	34	3	18	0.274283683	0.00373548
80646	23	34	3	19	0.303543136	0.001265752
80647	23	34	3	20	0.19472919	0.041493485
80648	23	34	3	21	-0.423955301	3.93E-06
80649	23	34	3	22	-0.423982368	3.92E-06
80650	23	34	3	23	-0.153903096	0.108430085
80651	23	34	3	24	0.280599322	0.002985511
80652	23	34	3	25	0.302988262	0.001293368
80653	23	34	3	26	0.183433219	0.055086162
80654	23	34	3	27	0.299425112	0.001484163
80655	23	34	3	28	0.100330711	0.296998842
80656	23	34	3	29	0.037411222	0.697996915
80657	23	34	3	30	0.39500285	1.95E-05
80658	23	34	3	31	NA	NA
80659	23	34	3	32	0.073293219	0.446687703
80660	23	34	3	33	0.47787578	1.30E-07
80661	23	34	3	34	0.150712145	0.116039513
80662	23	34	3	35	0.15471185	0.106564707
80663	23	34	3	36	0.029476391	0.759843851
80664	23	34	3	37	0.092968928	0.334033239
80665	23	34	3	38	0.043887517	0.648924047
80666	23	34	4	6	-0.190174805	0.046592552
80667	23	34	4	7	-0.056431856	0.558165795
80668	23	34	4	8	-0.222414911	0.019522942
80669	23	34	4	9	0.192078746	0.044400963
80670	23	34	4	10	0.184982599	0.053029268
80671	23	34	4	11	0.022236534	0.817638727
80672	23	34	4	12	-0.072793674	0.449800028
80673	23	34	4	13	-0.065233676	0.498353557
80674	23	34	4	14	0.12494454	0.193408201
80675	23	34	4	15	0.187413902	0.049929419
80676	23	34	4	16	0.193474709	0.042849175
80677	23	34	4	17	0.019351543	0.840963695
80678	23	34	4	18	0.111741053	0.245151746
80679	23	34	4	19	0.103574667	0.281574085
80680	23	34	4	20	0.060043875	0.5332095
80681	23	34	4	21	-0.186378562	0.05123063
80682	23	34	4	22	-0.185482819	0.052378866
80683	23	34	4	23	0.113532539	0.237618738
80684	23	34	4	24	0.11768553	0.220780125
80685	23	34	4	25	0.106378227	0.268682819
80686	23	34	4	26	0.058147692	0.546241087
80687	23	34	4	27	0.249598817	0.008546809
80688	23	34	4	28	0.157366784	0.100617021
80689	23	34	4	29	-0.072997417	0.448529184
80690	23	34	4	30	0.13757211	0.151797813
80691	23	34	4	31	NA	NA
80692	23	34	4	32	-0.093244676	0.33259526
80693	23	34	4	33	0.151857918	0.113260957
80694	23	34	4	34	-0.059096705	0.539699547
80695	23	34	4	35	-0.076536949	0.426774638
80696	23	34	4	36	-0.190391675	0.046338473
