	a.i.	length.patient.	mean.d.JMJD1C.	median.d.JMJD1C.	sum.d.JMJD1C.	mean.e.IFNG.	median.e.IFNG.	sum.e.IFNG.	mean.f.STAT3_mean.	median.f.STAT3_mean.	sum.f.STAT3_mean.	mean.f.STAT3_median.	median.f.STAT3_median.	sum.f.STAT3_median.	mean.f.STAT3_sum.	median.f.STAT3_sum.	sum.f.STAT3_sum.	mean.f.PI3K_mean.	median.f.PI3K_mean.	sum.f.PI3K_mean.	mean.f.PI3K_median.	median.f.PI3K_median.	sum.f.PI3K_median.	mean.f.PI3K_sum.	median.f.PI3K_sum.	sum.f.PI3K_sum.	mean.o.GZMB.	median.o.GZMB.	sum.o.GZMB.	mean.p.TNF.	median.p.TNF.	sum.p.TNF.	mean.q.IFNG.	median.q.IFNG.	sum.q.IFNG.	Treg_frequence	CD8_frequence	CD8_ratio	mean.d.JMJD1C.	median.d.JMJD1C.	sum.d.JMJD1C.	mean.e.IFNG.	median.e.IFNG.	sum.e.IFNG.	mean.f.STAT3_mean.	median.f.STAT3_mean.	sum.f.STAT3_mean.	mean.f.STAT3_median.	median.f.STAT3_median.	sum.f.STAT3_median.	mean.f.STAT3_sum.	median.f.STAT3_sum.	sum.f.STAT3_sum.	mean.f.PI3K_mean.	median.f.PI3K_mean.	sum.f.PI3K_mean.	mean.f.PI3K_median.	median.f.PI3K_median.	sum.f.PI3K_median.	mean.f.PI3K_sum.	median.f.PI3K_sum.	sum.f.PI3K_sum.	mean.o.GZMB.	median.o.GZMB.	sum.o.GZMB.	mean.p.TNF.	median.p.TNF.	sum.p.TNF.	mean.q.IFNG.	median.q.IFNG.	sum.q.IFNG.	Treg_frequence	CD8_frequence	CD8_ratio
86	LC.DietherLambrechts2018.sce.rds	5	-0.264475556	-0.400110009	-4.760560006	-0.692811397	-0.692811397	-12.47060514	0.013537765	0.006387949	0.243679769	-0.016339756	-0.015486621	-0.294115613	1.177785552	0.555751556	21.20013993	-0.007459919	0.000130944	-0.134278547	-0.055186302	-0.05537285	-0.993353445	-0.768371686	0.013487279	-13.83069035	0.52846019	0.781075266	185.4895267	-0.090746985	-0.286124267	-31.85219189	-0.285911009	-0.692811397	-100.3547642	0.176470588	0.774834437	19.5	0.093903093	0	1.690255672	0	0	0	0.013537765	0.006387949	0.243679769	-0.016339756	-0.015486621	-0.294115613	1.177785552	0.555751556	21.20013993	-0.007459919	0.000130944	-0.134278547	-0.055186302	-0.05537285	-0.993353445	-0.768371686	0.013487279	-13.83069035	2.876204321	3.333690696	1009.547717	0.116636598	0	40.93944594	0.52105012	0	182.8885921	0.176470588	0.774834437	19.5
87	LC.DietherLambrechts2018.sce.rds	5	-0.152813741	-0.400110009	-18.94890383	-0.692811397	-0.692811397	-85.90861318	0.021930059	0.019240032	2.719327323	-0.021961093	-0.020109709	-2.72317549	1.907915138	1.673882821	236.5814771	-0.023948244	-0.022778185	-2.969582254	-0.058482292	-0.055997662	-7.251804232	-2.46666913	-2.346153086	-305.8669721	0.386990859	0.633825213	436.9126795	-0.02234386	-0.286124267	-25.22621846	0.247961234	-0.692811397	279.9482329	0.418918919	0.792280702	9.10483871	0.171209335	0	21.22995748	0	0	0	0.021930059	0.019240032	2.719327323	-0.021961093	-0.020109709	-2.72317549	1.907915138	1.673882821	236.5814771	-0.023948244	-0.022778185	-2.969582254	-0.058482292	-0.055997662	-7.251804232	-2.46666913	-2.346153086	-305.8669721	2.620003097	3.067020575	2957.983497	0.15747199	0	177.7858764	1.204692123	0	1360.097407	0.418918919	0.792280702	9.10483871
88	LC.DietherLambrechts2018.sce.rds	5	0.009323901	-0.400110009	1.752893389	-0.641551997	-0.692811397	-120.6117755	0.047561094	0.04320102	8.941485722	-0.018098119	-0.018955364	-3.402446415	4.137815201	3.758488703	777.9092578	-0.003546688	-0.005717067	-0.666777287	-0.06611817	-0.064741173	-12.43021592	-0.365308833	-0.588857931	-68.67806061	0.505418711	0.748566018	1994.382232	-0.032243648	-0.286124267	-127.2334336	0.432462074	0.67841853	1706.495344	0.23325062	0.830387205	20.9893617	0.283461241	0	53.29071338	0.065639446	0	12.3402159	0.047561094	0.04320102	8.941485722	-0.018098119	-0.018955364	-3.402446415	4.137815201	3.758488703	777.9092578	-0.003546688	-0.005717067	-0.666777287	-0.06611817	-0.064741173	-12.43021592	-0.365308833	-0.588857931	-68.67806061	2.834476159	3.274816386	11184.84292	0.151562001	0	598.0636565	1.440951876	1.755907686	5685.996102	0.23325062	0.830387205	20.9893617
89	LC.DietherLambrechts2018.sce.rds	5	-0.061981376	-0.400110009	-7.561727876	-0.669766649	-0.692811397	-81.7115312	0.021024998	0.018486601	2.565049788	-0.021992593	-0.020896251	-2.683096373	1.829174849	1.608334257	223.1593316	-0.00577339	-0.00060417	-0.704353636	-0.064845316	-0.06251164	-7.911128553	-0.594659217	-0.06222946	-72.54842448	-0.103540126	0.005967083	-144.7490958	0.056902748	-0.286124267	79.5500415	-0.184738344	-0.692811397	-258.2642049	0.157622739	0.643646409	11.45901639	0.234094831	0	28.55956941	0.029509602	0	3.600171422	0.021024998	0.018486601	2.565049788	-0.021992593	-0.020896251	-2.683096373	1.829174849	1.608334257	223.1593316	-0.00577339	-0.00060417	-0.704353636	-0.064845316	-0.06251164	-7.911128553	-0.594659217	-0.06222946	-72.54842448	1.731650567	1.929968327	2420.847493	0.204780739	0	286.2834729	0.650605242	0	909.5461278	0.157622739	0.643646409	11.45901639
90	LC.QianqianSong2019.sce.rds	2	0.156794665	-0.549994131	3.449482631	-0.527956682	-0.5841248	-11.615047	-0.010767236	0.005319475	-0.236879188	-0.013604897	-0.014322716	-0.299307736	-0.936749518	0.462794315	-20.6084894	-0.020289112	-0.023586973	-0.446360462	-0.056110317	-0.057570903	-1.234426976	-2.13035675	-2.476632194	-46.86784851	0.253937466	0.268273086	14.2204981	-0.186842583	-0.415599561	-10.46318463	-0.104667897	-0.5841248	-5.861402245	0.192982456	0.329411765	2.545454545	0.505518468	0	11.12140629	0.064584805	0	1.420865705	-0.010767236	0.005319475	-0.236879188	-0.013604897	-0.014322716	-0.299307736	-0.936749518	0.462794315	-20.6084894	-0.020289112	-0.023586973	-0.446360462	-0.056110317	-0.057570903	-1.234426976	-2.13035675	-2.476632194	-46.86784851	1.480145415	1.498251292	82.88814326	0.163398271	0	9.150303176	0.551302611	0	30.8729462	0.192982456	0.329411765	2.545454545
91	LC.QianqianSong2019.sce.rds	2	0.045600411	-0.549994131	0.136801233	-0.356682547	-0.5841248	-1.07004764	-0.009336129	-0.008822764	-0.028008387	-0.033685999	-0.025559322	-0.101057998	-0.812243209	-0.767580482	-2.436729627	0.017478941	0.027699574	0.052436822	-0.06277267	-0.067107495	-0.188318011	1.835288766	2.908455271	5.505866298	0.2043031	0.136480416	1.430121702	0.075843854	-0.415599561	0.530906978	0.522220912	-0.5841248	3.655546387	0.3	0.411764706	2.333333333	0.4259887	0	1.277966099	0.261524044	0	0.784572132	-0.009336129	-0.008822764	-0.028008387	-0.033685999	-0.025559322	-0.101057998	-0.812243209	-0.767580482	-2.436729627	0.017478941	0.027699574	0.052436822	-0.06277267	-0.067107495	-0.188318011	1.835288766	2.908455271	5.505866298	1.417457251	1.331797255	9.922200756	0.351031933	0	2.457223533	1.272129519	0	8.904906636	0.3	0.411764706	2.333333333
92	LC.RapolasZilionis2019.sce.rds	7	0.129920139	-0.42791385	13.90145486	-0.164818704	-0.164818704	-17.63560138	0.047956817	0.043728337	5.131379432	-0.025270125	-0.021922622	-2.703903355	4.172243089	3.804365287	446.4300105	0.023101532	0.021638537	2.47186393	-0.073567622	-0.072019835	-7.871735539	2.425660866	2.272046428	259.5457127	0.684417647	-0.349292534	186.1616	-0.035079454	-0.143629768	-9.541611554	0.264553841	-0.164818704	71.95864485	0.414728682	0.513207547	2.542056075	0.461365646	0	49.36612417	0	0	0	0.047956817	0.043728337	5.131379432	-0.025270125	-0.021922622	-2.703903355	4.172243089	3.804365287	446.4300105	0.023101532	0.021638537	2.47186393	-0.073567622	-0.072019835	-7.871735539	2.425660866	2.272046428	259.5457127	0.905566024	0	246.3139585	0.03343747	0	9.094991843	0.18111061	0	49.26208593	0.414728682	0.513207547	2.542056075
93	LC.RapolasZilionis2019.sce.rds	7	0.408883738	-0.42791385	2.453302429	-0.164818704	-0.164818704	-0.988912227	0.03458143	0.026059435	0.207488578	-0.036957739	-0.03477731	-0.221746434	3.008584387	2.267170879	18.05150632	0.047734738	0.046487492	0.286408426	-0.088738788	-0.08728894	-0.532432727	5.01214746	4.881186705	30.07288476	0.614750947	-0.349292534	3.688505681	-0.143629768	-0.143629768	-0.861778605	-0.164818704	-0.164818704	-0.988912227	0.461538462	0.315789474	1	0.692087015	0	4.152522089	0	0	0	0.03458143	0.026059435	0.207488578	-0.036957739	-0.03477731	-0.221746434	3.008584387	2.267170879	18.05150632	0.047734738	0.046487492	0.286408426	-0.088738788	-0.08728894	-0.532432727	5.01214746	4.881186705	30.07288476	0.844535575	0	5.06721345	0	0	0	0	0	0	0.461538462	0.315789474	1
94	LC.RapolasZilionis2019.sce.rds	7	0.624961778	-0.42791385	36.24778315	-0.164818704	-0.164818704	-9.559484858	0.02882659	0.014910568	1.67194221	-0.022489706	-0.022328656	-1.304402954	2.507913315	1.297219423	145.4589722	-0.002274479	-0.011291524	-0.131919779	-0.073318288	-0.073766243	-4.252460702	-0.238820289	-1.185610023	-13.85157676	-0.054860426	-0.349292534	-6.47353025	0.188664046	-0.143629768	22.26235744	0.105891002	-0.164818704	12.49513829	0.213235294	0.302564103	2.034482759	0.870797862	0	50.50627599	0	0	0	0.02882659	0.014910568	1.67194221	-0.022489706	-0.022328656	-1.304402954	2.507913315	1.297219423	145.4589722	-0.002274479	-0.011291524	-0.131919779	-0.073318288	-0.073766243	-4.252460702	-0.238820289	-1.185610023	-13.85157676	0.257932754	0	30.43606497	0.10567641	0	12.46981642	0.112450926	0	13.26920932	0.213235294	0.302564103	2.034482759
95	LC.RapolasZilionis2019.sce.rds	7	-0.076635431	-0.42791385	-6.207469881	-0.114007583	-0.164818704	-9.234614215	0.043794242	0.044925163	3.547333593	-0.021669461	-0.02218847	-1.755226376	3.810099045	3.908489174	308.6180226	0.027687495	0.028252567	2.24268708	-0.070406494	-0.070211734	-5.702926026	2.907186956	2.966519549	235.4821434	0.552832546	-0.349292534	219.4745208	-0.060428762	-0.143629768	-23.99021856	0.120179337	-0.164818704	47.71119665	0.287234043	0.584683358	4.901234568	0.290530513	0	23.53297157	0.021106586	0	1.70963346	0.043794242	0.044925163	3.547333593	-0.021669461	-0.02218847	-1.755226376	3.810099045	3.908489174	308.6180226	0.027687495	0.028252567	2.24268708	-0.070406494	-0.070211734	-5.702926026	2.907186956	2.966519549	235.4821434	0.790292905	0	313.7462834	0.025628955	0	10.17469524	0.118386201	0	46.99932176	0.287234043	0.584683358	4.901234568
96	LC.RapolasZilionis2019.sce.rds	7	-0.018218511	-0.42791385	-0.364370222	-0.164818704	-0.164818704	-3.296374089	0.030876795	0.033789749	0.617535894	-0.016986184	-0.022469627	-0.339723677	2.68628114	2.93970818	53.7256228	0.011485712	0.022494223	0.229714235	-0.056189564	-0.057013854	-1.123791286	1.205999734	2.361893382	24.11999468	0.281049436	-0.349292534	17.70611448	-0.143629768	-0.143629768	-9.048675358	0.14768023	-0.164818704	9.303854473	0.24691358	0.4375	3.15	0.338845174	0	6.776903475	0	0	0	0.030876795	0.033789749	0.617535894	-0.016986184	-0.022469627	-0.339723677	2.68628114	2.93970818	53.7256228	0.011485712	0.022494223	0.229714235	-0.056189564	-0.057013854	-1.123791286	1.205999734	2.361893382	24.11999468	0.552201461	0	34.78869203	0	0	0	0.12980988	0	8.17802246	0.24691358	0.4375	3.15
97	LC.RapolasZilionis2019.sce.rds	7	0.502336423	-0.42791385	12.05607414	-0.164818704	-0.164818704	-3.955648907	0.036252857	0.030924202	0.870068557	-0.012927139	-0.017384477	-0.310251332	3.153998519	2.690405538	75.69596445	0.023279359	0.009528254	0.558704615	-0.053587926	-0.054992544	-1.28611022	2.444332689	1.000466718	58.66398454	0.168042229	-0.349292534	16.13205395	-0.037966958	-0.143629768	-3.64482792	0.079449355	-0.164818704	7.62713807	0.148148148	0.372093023	4	0.769378573	0	18.46508575	0	0	0	0.036252857	0.030924202	0.870068557	-0.012927139	-0.017384477	-0.310251332	3.153998519	2.690405538	75.69596445	0.023279359	0.009528254	0.558704615	-0.053587926	-0.054992544	-1.28611022	2.444332689	1.000466718	58.66398454	0.453203222	0	43.50750928	0.033238424	0	3.190888747	0.10146725	0	9.740856021	0.148148148	0.372093023	4
98	LC.RapolasZilionis2019.sce.rds	7	0.344191549	-0.42791385	8.948980271	-0.164818704	-0.164818704	-4.285286316	0.02890058	0.036344804	0.751415082	-0.020938479	-0.020480679	-0.544400451	2.514350467	3.161997971	65.37311215	0.03188638	0.024220135	0.829045877	-0.071077251	-0.066283219	-1.848008515	3.34806989	2.543114126	87.04981713	1.037567785	-0.349292534	25.93919463	0.188628837	-0.143629768	4.71572092	0.633519512	-0.164818704	15.83798779	0.333333333	0.242718447	0.961538462	0.638582291	0	16.60313956	0	0	0	0.02890058	0.036344804	0.751415082	-0.020938479	-0.020480679	-0.544400451	2.514350467	3.161997971	65.37311215	0.03188638	0.024220135	0.829045877	-0.071077251	-0.066283219	-1.848008515	3.34806989	2.543114126	87.04981713	1.214937812	0	30.37344529	0.102347813	0	2.558695313	0.331624134	0	8.290603339	0.333333333	0.242718447	0.961538462
99	LC.XinyiGuo2018.sce.rds	14	0.114793926	0.023534007	0.688763556	-0.33555337	-0.426737404	-2.013320217	0.269417258	0.157164396	1.616503551	-0.509978524	-0.545476013	-3.059871142	15.89561825	9.272699338	95.37370949	-0.111738861	-0.127924654	-0.670433167	-0.76247609	-0.813872528	-4.574856539	-10.27997522	-11.76906812	-61.67985133	0.753864429	1.091218019	64.07847646	-0.084079711	-0.48841639	-7.146775407	0.15943487	-0.426737404	13.55196391	0.171428571	0.708333333	14.16666667	3.9319556	3.587423098	23.5917336	0.254891704	0	1.529350226	0.269417258	0.157164396	1.616503551	-0.509978524	-0.545476013	-3.059871142	15.89561825	9.272699338	95.37370949	-0.111738861	-0.127924654	-0.670433167	-0.76247609	-0.813872528	-4.574856539	-10.27997522	-11.76906812	-61.67985133	7.442963392	8.984396534	632.6518883	1.128296554	0	95.90520711	1.63855932	0	139.2775422	0.171428571	0.708333333	14.16666667
100	LC.XinyiGuo2018.sce.rds	14	0.019233879	-0.498662639	1.134798867	-0.393281584	-0.426737404	-23.20361346	0.305454826	0.29709603	18.02183472	-0.483561898	-0.508541555	-28.53015199	18.02183472	17.52866577	1063.288248	0.311004731	0.314973538	18.34927911	-0.563659798	-0.579783115	-33.25592809	28.61243522	28.97756547	1688.133678	-0.058346626	-0.553581641	-9.510499993	0.161782538	-0.48841639	26.37055363	0.16429838	-0.264879315	26.78063596	0.243801653	0.402469136	2.762711864	3.571188876	1.615980231	210.7001437	0.093520878	0	5.517731828	0.305454826	0.29709603	18.02183472	-0.483561898	-0.508541555	-28.53015199	18.02183472	17.52866577	1063.288248	0.311004731	0.314973538	18.34927911	-0.563659798	-0.579783115	-33.25592809	28.61243522	28.97756547	1688.133678	3.731815583	1.468991983	608.28594	1.814372148	0	295.7426602	1.652154557	0.452450742	269.3011928	0.243801653	0.402469136	2.762711864
101	LC.XinyiGuo2018.sce.rds	14	-0.155823997	-0.687747327	-3.116479946	-0.268985005	-0.426737404	-5.379700103	0.243763778	0.212071776	4.87527555	-0.523112485	-0.486612429	-10.46224969	14.38206287	12.51223478	287.6412575	0.254492034	0.238893335	5.089840675	-0.623888175	-0.616918532	-12.47776349	23.41326711	21.9781868	468.2653421	0.671050532	1.026080406	90.59182188	-0.225276978	-0.48841639	-30.41239205	-0.354868181	-0.426737404	-47.90720437	0.093896714	0.387931034	6.75	2.91029493	0.902131029	58.20589861	0.440973883	0	8.819477666	0.243763778	0.212071776	4.87527555	-0.523112485	-0.486612429	-10.46224969	14.38206287	12.51223478	287.6412575	0.254492034	0.238893335	5.089840675	-0.623888175	-0.616918532	-12.47776349	23.41326711	21.9781868	468.2653421	7.064570844	8.686770309	953.7170639	0.734287308	0	99.12878657	0.20089996	0	27.12149462	0.093896714	0.387931034	6.75
102	LC.XinyiGuo2018.sce.rds	14	-0.190345915	-0.926704187	-1.14207549	-0.426737404	-0.426737404	-2.560424426	0.238376823	0.338422939	1.430260939	-0.518953792	-0.482289863	-3.113722752	14.06423257	19.9669534	84.38539543	0.183978015	0.048791509	1.103868089	-0.610602519	-0.625588124	-3.663615111	16.92597736	4.488818838	101.5558641	0.826735265	1.253183599	97.55476129	0.151708609	-0.48841639	17.9016159	-0.035877607	-0.426737404	-4.233557589	0.2	0.797297297	19.66666667	2.77996474	0	16.67978844	0	0	0	0.238376823	0.338422939	1.430260939	-0.518953792	-0.482289863	-3.113722752	14.06423257	19.9669534	84.38539543	0.183978015	0.048791509	1.103868089	-0.610602519	-0.625588124	-3.663615111	16.92597736	4.488818838	101.5558641	7.775924194	9.724448276	917.5590549	1.786260975	0	210.778795	1.092591705	0	128.9258212	0.2	0.797297297	19.66666667
103	LC.XinyiGuo2018.sce.rds	14	0.413567049	0.802618152	54.59085053	-0.380355222	-0.426737404	-50.20688929	0.745252891	0.769540869	98.37338163	-0.12541373	-0.187182529	-16.55461239	43.96992058	45.40291128	5804.029516	0.348692899	0.328922037	46.0274627	-0.410130391	-0.451144714	-54.13721166	32.07974673	30.26082739	4234.526569	0.640112029	0.919964875	109.4591569	-0.036504154	-0.48841639	-6.242210271	0.049647663	-0.426737404	8.489750378	0.50965251	0.397674419	1.295454545	5.059910266	6.528690327	667.9081551	0.129654643	0	17.11441294	0.745252891	0.769540869	98.37338163	-0.12541373	-0.187182529	-16.55461239	43.96992058	45.40291128	5804.029516	0.348692899	0.328922037	46.0274627	-0.410130391	-0.451144714	-54.13721166	32.07974673	30.26082739	4234.526569	6.923206897	8.201908129	1183.868379	1.261055564	0	215.6405014	1.331665155	0	227.7147416	0.50965251	0.397674419	1.295454545
104	LC.XinyiGuo2018.sce.rds	14	-0.258206982	-0.926704187	-28.66097503	-0.39427999	-0.426737404	-43.76507888	0.702811232	0.676094305	78.01204678	-0.333022554	-0.321206929	-36.96550354	41.4658627	39.88956399	4602.71076	0.387522427	0.400253408	43.01498938	-0.516276533	-0.526267115	-57.30669513	35.65206327	36.82331357	3957.379023	1.113975867	1.57705462	171.5522835	-0.03206028	-0.48841639	-4.937283074	0.774814451	0.081264072	119.3214255	0.423664122	0.370192308	1.387387387	2.523769649	0	280.1384311	0.09072998	0	10.0710278	0.702811232	0.676094305	78.01204678	-0.333022554	-0.321206929	-36.96550354	41.4658627	39.88956399	4602.71076	0.387522427	0.400253408	43.01498938	-0.516276533	-0.526267115	-57.30669513	35.65206327	36.82331357	3957.379023	9.088381496	11.20427698	1399.61075	1.27345614	0	196.1122455	3.358763421	1.420044226	517.2495669	0.423664122	0.370192308	1.387387387
105	LC.XinyiGuo2018.sce.rds	14	-0.054981268	-0.592176817	-6.267864585	-0.274830226	-0.426737404	-31.33064579	0.493940933	0.504997538	56.30926637	-0.257228735	-0.272072591	-29.32407584	29.14251505	29.79485477	3322.246716	0.128129892	0.127297245	14.60680772	-0.538264501	-0.541608599	-61.36215312	11.78795009	11.71134658	1343.826311	1.117234363	1.458685017	216.7434663	0.092614441	-0.48841639	17.96720164	1.231843131	0.51848113	238.9775675	0.346504559	0.370936902	1.701754386	3.291005301	1.262937253	375.1746044	0.424634418	0	48.40832367	0.493940933	0.504997538	56.30926637	-0.257228735	-0.272072591	-29.32407584	29.14251505	29.79485477	3322.246716	0.128129892	0.127297245	14.60680772	-0.538264501	-0.541608599	-61.36215312	11.78795009	11.71134658	1343.826311	9.103270187	10.6634236	1766.034416	1.621359423	0	314.543728	4.636320612	2.642220911	899.4461987	0.346504559	0.370936902	1.701754386
106	LC.XinyiGuo2018.sce.rds	14	-0.118957195	-0.926704187	-3.449758662	-0.415341511	-0.426737404	-12.04490383	0.641091535	0.591001932	18.59165451	-0.359923713	-0.352210097	-10.43778768	37.82440056	34.869114	1096.907616	0.28567687	0.249772979	8.284629244	-0.557372571	-0.54109571	-16.16380456	26.28227208	22.9791141	762.1858905	-0.074997821	-0.628271387	-5.099851851	-0.145576688	-0.48841639	-9.89921479	-0.159131703	-0.426737404	-10.82095578	0.325842697	0.433121019	2.344827586	3.049477735	0	88.43485433	0.031855561	0	0.923811255	0.641091535	0.591001932	18.59165451	-0.359923713	-0.352210097	-10.43778768	37.82440056	34.869114	1096.907616	0.28567687	0.249772979	8.284629244	-0.557372571	-0.54109571	-16.16380456	26.28227208	22.9791141	762.1858905	3.655733082	1.127720234	248.5898496	0.956689992	0	65.05491943	0.74805281	0	50.86759108	0.325842697	0.433121019	2.344827586
107	LC.XinyiGuo2018.sce.rds	14	0.206984456	0.169762823	7.24445596	-0.187106034	-0.426737404	-6.5487112	0.574169834	0.504575467	20.0959442	-0.295388378	-0.355306457	-10.33859325	33.87602022	29.76995257	1185.660708	0.276104488	0.201868604	9.663657069	-0.556262433	-0.537505148	-19.46918517	25.40161287	18.57191156	889.0564504	0.716687352	1.136769061	53.75155137	0.305362802	-0.48841639	22.90221015	2.110238862	2.655488169	158.2679146	0.197740113	0.297619048	2.142857143	4.280001426	4.13947903	149.8000499	0.669854635	0	23.44491224	0.574169834	0.504575467	20.0959442	-0.295388378	-0.355306457	-10.33859325	33.87602022	29.76995257	1185.660708	0.276104488	0.201868604	9.663657069	-0.556262433	-0.537505148	-19.46918517	25.40161287	18.57191156	889.0564504	7.273094208	9.192527965	545.4820656	2.215031118	0	166.1273339	7.091748095	8.615913215	531.8811071	0.197740113	0.297619048	2.142857143
108	LC.XinyiGuo2018.sce.rds	14	0.285664956	0.501897042	37.99343911	-0.379507448	-0.426737404	-50.47449058	0.836538891	0.797777174	111.2596726	0.000303307	-0.143366849	0.040339875	49.3557946	47.06885327	6564.320681	0.305672633	0.300278923	40.65446014	-0.43145626	-0.457203188	-57.38368254	28.1218822	27.62566093	3740.210333	0.774112151	1.06189342	184.238692	0.358325747	-0.157404669	85.28152783	0.509562766	-0.102027061	121.2759383	0.40060241	0.41754386	1.789473684	4.577042993	5.39338145	608.746718	0.132024472	0	17.5592548	0.836538891	0.797777174	111.2596726	0.000303307	-0.143366849	0.040339875	49.3557946	47.06885327	6564.320681	0.305672633	0.300278923	40.65446014	-0.43145626	-0.457203188	-57.38368254	28.1218822	27.62566093	3740.210333	7.535479111	8.850406826	1793.444028	2.362823568	0.923684155	562.3520093	2.617290922	0.90768053	622.9152394	0.40060241	0.41754386	1.789473684
109	LC.XinyiGuo2018.sce.rds	14	0.076597509	-0.926704187	5.13203313	-0.360907965	-0.426737404	-24.18083368	0.294808387	0.315888856	19.75216195	-0.482580625	-0.511168858	-32.33290188	17.39369485	18.63744248	1165.377555	0.224951185	0.197848058	15.07172941	-0.631812907	-0.641554306	-42.33146474	20.69550904	18.2020213	1386.599106	0.41313096	0.866594872	64.44842977	-0.185389789	-0.48841639	-28.92080711	0.281770019	-0.426737404	43.95612298	0.248148148	0.366197183	2.328358209	3.787753117	0	253.7794588	0.18401662	0	12.32911356	0.294808387	0.315888856	19.75216195	-0.482580625	-0.511168858	-32.33290188	17.39369485	18.63744248	1165.377555	0.224951185	0.197848058	15.07172941	-0.631812907	-0.641554306	-42.33146474	20.69550904	18.2020213	1386.599106	5.886086938	7.958050369	918.2295624	0.845592021	0	131.9123552	1.980529435	0	308.9625918	0.248148148	0.366197183	2.328358209
110	LC.XinyiGuo2018.sce.rds	14	0.361996053	0.488365719	29.32168025	-0.298351441	-0.426737404	-24.16646674	0.640424705	0.666315792	51.87440112	-0.24551336	-0.271345927	-19.88658212	37.7850576	39.3126317	3060.589666	0.362228618	0.34874345	29.34051806	-0.450232495	-0.453570889	-36.46883206	33.32503285	32.08439739	2699.327661	1.016533315	1.25461164	157.5626638	0.019483351	-0.48841639	3.019919384	0.872005112	0.205820475	135.1607924	0.310344828	0.372596154	1.913580247	4.865214886	5.342296807	394.0824058	0.358884283	0	29.06962693	0.640424705	0.666315792	51.87440112	-0.24551336	-0.271345927	-19.88658212	37.7850576	39.3126317	3060.589666	0.362228618	0.34874345	29.34051806	-0.450232495	-0.453570889	-36.46883206	33.32503285	32.08439739	2699.327661	8.64314782	9.730973269	1339.687912	1.41728801	0	219.6796415	3.630445776	1.768223532	562.7190953	0.310344828	0.372596154	1.913580247
